event_date,stock_id,stock_name,event_type,theme_tags,catalyst_strength,catalyst_confidence,close_at_event,return_d1,return_d3,return_d5,return_d10,return_d20,relative_return_vs_twse_d5,relative_return_vs_twse_d20,relative_return_vs_tpex_d5,relative_return_vs_tpex_d20,relative_return_vs_benchmark_d5,relative_return_vs_benchmark_d20,mfe_d10,mae_d10,tdcc_status_at_event,volume_reaction,price_reaction_level,success_label,last_updated
20260614,2385,群光,quarterly_financial,,3,high,141.0,-13.829787234042556,-18.439716312056742,-19.14893617021277,,,-27.23711286592542,,-27.197158794819643,,-27.23711286592542,,-6.382978723404253,-28.36879432624113,,explosive,none,mixed_or_pending,2026-06-28 19:31:55 Asia/Taipei
20260614,2414,精技,quarterly_financial,,3,high,61.2,-0.6535947712418388,-0.8169934640522847,3.4313725490195957,,,-4.65680414669305,,-4.616850075587276,,-4.65680414669305,,5.228758169934644,-4.084967320261434,,quiet,mild,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260614,3005,神基,quarterly_financial,,3,high,105.5,-1.4218009478673022,-2.843601895734593,-4.739336492891,,,-12.827513188603646,,-12.78755911749787,,-12.827513188603646,,1.4218009478673022,-9.194312796208537,,healthy,none,mixed_or_pending,2026-06-28 19:31:55 Asia/Taipei
20260614,4566,時碩工業,quarterly_financial,,3,high,63.2,1.7405063291139111,0.0,3.7974683544303556,,,-4.29070834128229,,-4.250754270176516,,-4.29070834128229,,5.221518987341778,-6.645569620253166,,quiet,mild,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260614,6409,旭隼,quarterly_financial,,3,high,930.0,0.7526881720430145,0.0,1.3978494623655857,,,-6.69032723334706,,-6.650373162241286,,-6.69032723334706,,10.215053763440851,-3.2258064516129004,,healthy,none,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260614,7722,LINEPAY,quarterly_financial,,3,high,333.5,-1.9490254872563728,-4.347826086956519,-3.748125937031488,,,-11.836302632744133,,-11.79634856163836,,-11.836302632744133,,7.19640179910046,-10.04497751124438,,healthy,none,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,1102,亞泥,shareholder_meeting,,low,high,35.45,0.42313117066290484,0.9873060648800891,0.7052186177715081,,,-3.0475852575515106,,-1.9591501085018725,,-3.0475852575515106,,2.961918194640334,-0.5641748942172176,distribution_warning,quiet,none,mixed_or_pending,2026-06-28 19:31:55 Asia/Taipei
20260615,1314,中石化,material_information,,low,high,7.82,-1.7902813299232823,-0.5115089514066473,0.38363171355497716,,,-3.3691721617680415,,-2.2807370127184035,,-3.3691721617680415,,5.3708439897698135,-2.813299232736577,mild_accumulation,quiet,none,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,1319,東陽,material_information,,low,high,105.0,-4.761904761904767,-5.52380952380952,-24.38095238095238,,,-28.133756256275397,,-27.04532110722576,,-28.133756256275397,,0.0,-26.380952380952383,,healthy,none,mixed_or_pending,2026-06-28 19:31:55 Asia/Taipei
20260615,1455,集盛,shareholder_meeting,,low,high,9.99,-0.30030030030029353,2.102102102102088,-5.905905905905906,,,-9.658709781228925,,-8.570274632179286,,-9.658709781228925,,3.603603603603589,-6.806806806806809,mild_accumulation,healthy,none,mixed_or_pending,2026-06-28 19:31:55 Asia/Taipei
20260615,2009,第一銅,quarterly_financial,,3,high,41.45,-3.3775633293124385,-4.704463208685173,-5.9107358262967535,,,-9.663539701619772,,-8.575104552570135,,-9.663539701619772,,0.6031363088057962,-8.805790108564548,,quiet,none,mixed_or_pending,2026-06-28 19:31:55 Asia/Taipei
20260615,2014,中鴻,quarterly_financial,,3,high,18.15,-1.6528925619834545,-2.4793388429751984,-2.4793388429751984,,,-6.232142718298217,,-5.143707569248579,,-6.232142718298217,,1.6528925619834656,-4.407713498622579,,quiet,none,mixed_or_pending,2026-06-28 19:31:55 Asia/Taipei
20260615,2025,千興,quarterly_financial,,3,high,15.0,-4.333333333333334,-6.000000000000005,-7.9999999999999964,,,-11.752803875323014,,-10.664368726273377,,-11.752803875323014,,0.0,-16.333333333333332,,quiet,none,mixed_or_pending,2026-06-28 19:31:55 Asia/Taipei
20260615,2049,上銀,shareholder_meeting,,low,high,329.5,-1.5174506828528056,1.6691957511380862,2.8831562974203306,,,-0.869647577902688,,0.21878757114695002,,-0.869647577902688,,6.676783004552345,-7.435508345978759,strong_accumulation,quiet,none,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,2103,台橡,shareholder_meeting,,low,high,22.3,-1.1210762331838597,-4.035874439461895,-5.156950672645754,,,-8.909754547968774,,-7.821319398919135,,-8.909754547968774,,0.6726457399103047,-9.865470852017932,,quiet,none,mixed_or_pending,2026-06-28 19:31:55 Asia/Taipei
20260615,2104,國際中橡,quarterly_financial,,3,high,10.6,-1.8867924528301772,-2.358490566037741,-5.660377358490565,,,-9.413181233813583,,-8.324746084763945,,-9.413181233813583,,0.943396226415083,-6.41509433962264,,healthy,none,mixed_or_pending,2026-06-28 19:31:55 Asia/Taipei
20260615,2302,麗正,shareholder_meeting,,low,high,38.0,9.999999999999986,23.684210526315795,20.13157894736841,,,16.378775072045393,,17.46721022109503,,16.378775072045393,,43.684210526315795,0.6578947368421018,,explosive,overheated,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,2317,鴻海,material_information,,low,high,267.5,0.5607476635514086,0.37383177570093906,-2.990654205607479,,,-6.743458080930498,,-5.655022931880859,,-6.743458080930498,,2.990654205607468,-7.289719626168223,strong_accumulation,quiet,none,mixed_or_pending,2026-06-28 19:31:55 Asia/Taipei
20260615,2317,鴻海,shareholder_meeting,,low,high,267.5,0.5607476635514086,0.37383177570093906,-2.990654205607479,,,-6.743458080930498,,-5.655022931880859,,-6.743458080930498,,2.990654205607468,-7.289719626168223,strong_accumulation,quiet,none,mixed_or_pending,2026-06-28 19:31:55 Asia/Taipei
20260615,2323,中環,material_information,,low,high,11.3,-3.539823008849563,3.9823008849557473,0.4424778761061843,,,-3.3103259992168343,,-2.2218908501671963,,-3.3103259992168343,,8.407079646017701,-4.867256637168149,mild_accumulation,healthy,none,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,2347,聯強,material_information,mainstream_growth,low,high,90.7,2.5358324145534628,2.9768467475193017,-0.5512679162072764,,,-4.304071791530295,,-3.215636642480657,,-4.304071791530295,,6.174200661521501,-0.9922822491731043,mild_accumulation,quiet,none,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,2401,凌陽,shareholder_meeting,,low,high,31.45,-2.225755166931631,2.5437201907790197,4.292527821939585,,,0.539723946616566,,1.628159095666204,,0.539723946616566,,13.35453100158983,-3.6565977742448297,mild_accumulation,healthy,mild,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,2480,敦陽科,quarterly_financial,,3,high,156.5,-6.070287539936103,-1.9169329073482455,-3.514376996805113,,,-7.267180872128131,,-6.178745723078494,,-7.267180872128131,,-0.6389776357827448,-7.667731629392971,,healthy,none,mixed_or_pending,2026-06-28 19:31:55 Asia/Taipei
20260615,2498,宏達電,new_order,,high,high,45.9,-3.9215686274509776,1.089324618736387,2.178649237472774,,,-1.5741546378502447,,-0.48571948880060667,,-1.5741546378502447,,9.80392156862746,-6.5359477124183,,healthy,none,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,2615,萬海,quarterly_financial,,3,high,83.5,-2.39520958083832,-3.7125748502993994,-5.7485029940119725,,,-9.501306869334991,,-8.412871720285352,,-9.501306869334991,,-0.4790419161676662,-8.263473053892223,,quiet,none,mixed_or_pending,2026-06-28 19:31:55 Asia/Taipei
20260615,2705,六福,quarterly_financial,,3,high,15.95,1.8808777429467183,3.4482758620689724,1.2539184952978122,,,-2.4988853800252064,,-1.4104502309755684,,-2.4988853800252064,,4.3887147335423204,-0.31347962382444194,,quiet,none,mixed_or_pending,2026-06-28 19:31:55 Asia/Taipei
20260615,2881,富邦金,material_information,,low,high,127.5,3.529411764705892,8.23529411764705,7.843137254901955,,,4.0903333795789365,,5.1787685286285745,,4.0903333795789365,,10.588235294117654,0.0,strong_accumulation,quiet,mild,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,2881,富邦金,new_order,,high,high,127.5,3.529411764705892,8.23529411764705,7.843137254901955,,,4.0903333795789365,,5.1787685286285745,,4.0903333795789365,,10.588235294117654,0.0,strong_accumulation,quiet,mild,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,2881,富邦金,shareholder_meeting,,low,high,127.5,3.529411764705892,8.23529411764705,7.843137254901955,,,4.0903333795789365,,5.1787685286285745,,4.0903333795789365,,10.588235294117654,0.0,strong_accumulation,quiet,mild,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,2882,國泰金,material_information,,low,high,104.0,5.288461538461542,11.057692307692314,9.134615384615374,,,5.381811509292356,,6.470246658341994,,5.381811509292356,,12.98076923076923,0.0,mild_accumulation,healthy,mild,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,2882,國泰金,shareholder_meeting,,low,high,104.0,5.288461538461542,11.057692307692314,9.134615384615374,,,5.381811509292356,,6.470246658341994,,5.381811509292356,,12.98076923076923,0.0,mild_accumulation,healthy,mild,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,2883,凱基金,material_information,,low,high,28.8,3.125,6.770833333333326,4.513888888888884,,,0.7610850135658653,,1.8495201626155033,,0.7610850135658653,,8.333333333333325,-0.17361111111111605,strong_accumulation,quiet,mild,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,2883,凱基金,shareholder_meeting,,low,high,28.8,3.125,6.770833333333326,4.513888888888884,,,0.7610850135658653,,1.8495201626155033,,0.7610850135658653,,8.333333333333325,-0.17361111111111605,strong_accumulation,quiet,mild,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,2884,玉山金,material_information,,low,high,34.65,1.5873015873016039,2.164502164502169,3.3189033189033212,,,-0.4339005564196974,,0.6545345926299406,,-0.4339005564196974,,5.627705627705626,-0.5772005772005651,distribution_warning,healthy,mild,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,2885,元大金,material_information,,low,high,65.0,0.6153846153846176,4.615384615384621,5.076923076923068,,,1.3241192016000491,,2.412554350649687,,1.3241192016000491,,7.230769230769241,-0.3076923076923088,mild_accumulation,healthy,mild,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,2885,元大金,product_certification,,medium,high,65.0,0.6153846153846176,4.615384615384621,5.076923076923068,,,1.3241192016000491,,2.412554350649687,,1.3241192016000491,,7.230769230769241,-0.3076923076923088,mild_accumulation,healthy,mild,tradable_then_faded,2026-06-28 19:31:55 Asia/Taipei
20260615,2887,台新新光金,shareholder_meeting,,low,high,31.6,2.215189873417711,2.6898734177215333,1.7405063291139111,,,-2.0122975462091075,,-0.9238623971594695,,-2.0122975462091075,,6.170886075949356,-0.9493670886076,distribution_warning,quiet,none,tradable_then_faded,2026-06-28 19:31:56 Asia/Taipei
20260615,2889,國票金,material_information,,low,high,15.05,0.33222591362125353,1.3289036544850363,-0.33222591362126463,,,-4.085029788944283,,-2.9965946398946453,,-4.085029788944283,,2.3255813953488413,-1.661129568106312,distribution_warning,healthy,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,2890,永豐金,material_information,,low,high,35.2,0.28409090909089496,13.06818181818179,13.06818181818179,,,9.31537794285877,,10.40381309190841,,9.31537794285877,,16.193181818181813,-0.14204545454546968,distribution_warning,healthy,priced_in,tradable_then_faded,2026-06-28 19:31:56 Asia/Taipei
20260615,2890,永豐金,shareholder_meeting,,low,high,35.2,0.28409090909089496,13.06818181818179,13.06818181818179,,,9.31537794285877,,10.40381309190841,,9.31537794285877,,16.193181818181813,-0.14204545454546968,distribution_warning,healthy,priced_in,tradable_then_faded,2026-06-28 19:31:56 Asia/Taipei
20260615,2891,中信金,new_order,,high,high,70.1,0.9985734664764712,2.567760342368053,3.2810271041369576,,,-0.471776771186061,,0.616658377863577,,-0.471776771186061,,4.992867332382311,-0.7132667617689048,mild_accumulation,quiet,mild,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,3003,健和興,material_information,,low,high,63.5,6.141732283464574,10.078740157480315,7.874015748031504,,,4.121211872708486,,5.209647021758124,,4.121211872708486,,12.283464566929126,-0.47244094488188004,mild_accumulation,healthy,mild,tradable_then_faded,2026-06-28 19:31:56 Asia/Taipei
20260615,3004,豐達科,quarterly_financial,,3,high,138.0,-3.6231884057971064,-2.536231884057971,-5.072463768115942,,,-8.825267643438961,,-7.736832494389323,,-8.825267643438961,,1.8115942028985588,-7.971014492753625,,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,3008,大立光,material_information,,low,high,4420.0,9.954751131221728,17.533936651583716,13.122171945701355,,,9.369368070378336,,10.457803219427975,,9.369368070378336,,21.266968325791847,0.6787330316742057,,healthy,priced_in,tradable_then_faded,2026-06-28 19:31:56 Asia/Taipei
20260615,3010,華立,material_information,,low,high,132.0,-1.8939393939393923,-0.7575757575757569,-4.1666666666666625,,,-7.919470541989681,,-6.831035392940043,,-7.919470541989681,,2.2727272727272707,-7.57575757575758,distribution_warning,healthy,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,3013,晟銘電,shareholder_meeting,,low,high,112.0,-1.3392857142857095,0.8928571428571397,-2.2321428571428603,,,-5.984946732465879,,-4.896511583416241,,-5.984946732465879,,2.678571428571419,-8.482142857142861,,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,3014,聯陽,material_information,,low,high,150.5,-0.33222591362126463,4.651162790697683,6.976744186046502,,,3.223940310723483,,4.312375459773121,,3.223940310723483,,13.621262458471751,-2.657807308970095,distribution_warning,healthy,mild,tradable_then_faded,2026-06-28 19:31:56 Asia/Taipei
20260615,3029,零壹,quarterly_financial,,3,high,104.5,-2.392344497607657,-2.8708133971291905,-4.401913875598085,,,-8.154717750921105,,-7.066282601871466,,-8.154717750921105,,0.4784688995215225,-8.516746411483256,,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,3032,偉訓,quarterly_financial,,3,high,85.5,-1.7543859649122862,0.4678362573099504,-4.444444444444439,,,-8.197248319767457,,-7.10881317071782,,-8.197248319767457,,1.403508771929829,-12.514619883040934,,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,3042,晶技,material_information,,low,high,243.5,-5.954825462012325,-11.293634496919914,-21.765913757700204,,,-25.518717633023222,,-24.430282483973585,,-25.518717633023222,,1.4373716632443578,-24.2299794661191,,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,3607,谷崧,quarterly_financial,,3,high,17.0,-2.0588235294117685,-0.8823529411764675,-2.35294117647058,,,-6.1057450517935985,,-5.0173099027439605,,-6.1057450517935985,,2.941176470588225,-5.294117647058815,,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,3607,谷崧,shareholder_meeting,,low,high,17.0,-2.0588235294117685,-0.8823529411764675,-2.35294117647058,,,-6.1057450517935985,,-5.0173099027439605,,-6.1057450517935985,,2.941176470588225,-5.294117647058815,,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,3702,大聯大,material_information,,low,high,107.5,1.3953488372093092,4.1860465116279055,0.46511627906977715,,,-3.2876875962532415,,-2.1992524472036035,,-3.2876875962532415,,6.04651162790697,-2.7906976744186074,mild_accumulation,healthy,none,tradable_then_faded,2026-06-28 19:31:56 Asia/Taipei
20260615,3702,大聯大,shareholder_meeting,,low,high,107.5,1.3953488372093092,4.1860465116279055,0.46511627906977715,,,-3.2876875962532415,,-2.1992524472036035,,-3.2876875962532415,,6.04651162790697,-2.7906976744186074,mild_accumulation,healthy,none,tradable_then_faded,2026-06-28 19:31:56 Asia/Taipei
20260615,3703,欣陸,shareholder_meeting,,low,high,22.0,-0.6818181818181723,-0.9090909090909038,-2.954545454545443,,,-6.707349329868462,,-5.618914180818823,,-6.707349329868462,,0.9090909090909038,-3.6363636363636376,,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,3704,合勤控,shareholder_meeting,,low,high,47.7,-2.096436058700213,1.1530398322851187,4.192872117400426,,,0.44006824207740713,,1.5285033911270451,,0.44006824207740713,,7.756813417190767,-9.958071278825997,,healthy,mild,tradable_then_faded,2026-06-28 19:31:56 Asia/Taipei
20260615,3711,日月光投控,material_information,,low,high,590.0,0.3389830508474523,3.8983050847457568,12.203389830508481,,,8.450585955185463,,9.5390211042351,,8.450585955185463,,18.644067796610166,-2.881355932203389,distribution_warning,healthy,priced_in,tradable_then_faded,2026-06-28 19:31:56 Asia/Taipei
20260615,4958,臻鼎-KY,new_order,,high,high,590.0,5.762711864406778,8.813559322033893,-0.5084745762711895,,,-4.261278451594208,,-3.17284330254457,,-4.261278451594208,,10.84745762711865,-2.5423728813559365,distribution_warning,healthy,none,tradable_then_faded,2026-06-28 19:31:56 Asia/Taipei
20260615,5522,遠雄,material_information,neutral,low,high,77.7,-1.9305019305019266,-4.247104247104239,-6.821106821106815,,,-10.573910696429834,,-9.485475547380195,,-10.573910696429834,,0.38610038610038533,-18.404118404118407,mild_accumulation,healthy,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,5880,合庫金,material_information,,low,high,24.15,1.8633540372670954,2.4844720496894457,1.6563146997929712,,,-2.0964891755300474,,-1.0080540264804094,,-2.0964891755300474,,3.9337474120082927,-0.20703933747411307,distribution_warning,healthy,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,5880,合庫金,shareholder_meeting,,low,high,24.15,1.8633540372670954,2.4844720496894457,1.6563146997929712,,,-2.0964891755300474,,-1.0080540264804094,,-2.0964891755300474,,3.9337474120082927,-0.20703933747411307,distribution_warning,healthy,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,6108,競國,quarterly_financial,,3,high,19.55,-3.069053708439906,-1.0230179028132946,-3.3248081841432353,,,-7.077612059466254,,-5.9891769104166155,,-7.077612059466254,,0.5115089514066362,-7.416879795396413,,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,6213,聯茂,shareholder_meeting,,low,high,263.5,-2.0872865275142316,6.261859582542684,6.641366223908918,,,2.888562348585899,,3.976997497635537,,2.888562348585899,,41.55597722960152,-3.984819734345346,distribution_warning,healthy,mild,tradable_then_faded,2026-06-28 19:31:56 Asia/Taipei
20260615,6285,啟碁,shareholder_meeting,,low,high,274.5,-3.2786885245901676,-0.18214936247723523,-7.4681238615664896,,,-11.220927736889507,,-10.13249258783987,,-11.220927736889507,,2.3679417122040025,-14.025500910746814,,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,6456,GIS-KY,material_information,,low,high,73.5,-3.2653061224489854,3.9455782312925347,-2.4489795918367308,,,-6.20178346715975,,-5.113348318110111,,-6.20178346715975,,6.530612244897949,-7.619047619047614,,quiet,none,tradable_then_faded,2026-06-28 19:31:56 Asia/Taipei
20260615,6456,GIS-KY,shareholder_meeting,,low,high,73.5,-3.2653061224489854,3.9455782312925347,-2.4489795918367308,,,-6.20178346715975,,-5.113348318110111,,-6.20178346715975,,6.530612244897949,-7.619047619047614,,quiet,none,tradable_then_faded,2026-06-28 19:31:56 Asia/Taipei
20260615,6768,志強-KY,quarterly_financial,,3,high,88.0,-1.0227272727272751,-2.6136363636363624,-0.9090909090909038,,,-4.6618947844139225,,-3.5734596353642845,,-4.6618947844139225,,0.9090909090909038,-12.5,,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,6994,富威電力,quarterly_financial,,3,high,57.1,-2.8021015761821366,-6.8301225919439545,-10.157618213660257,,,-13.910422088983275,,-12.821986939933637,,-13.910422088983275,,0.5253940455341555,-18.126094570928196,,healthy,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,7721,微程式,quarterly_financial,,3,high,82.3,-4.8602673147023046,-8.748481166464162,-11.30012150668287,,,-15.052925382005888,,-13.964490232956251,,-15.052925382005888,,2.6731470230862753,-15.91737545565005,,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,8271,宇瞻,shareholder_meeting,,low,high,208.5,-1.1990407673860948,1.1990407673860837,-1.4388489208633115,,,-5.191652796186331,,-4.103217647136692,,-5.191652796186331,,6.2350119904076795,-5.275779376498802,distribution_warning,quiet,none,tradable_then_faded,2026-06-28 19:31:56 Asia/Taipei
20260615,8473,山林水,new_order,,high,high,51.5,-3.8834951456310662,-2.9126213592232997,-1.3592233009708798,,,-5.112027176293898,,-4.023592027244261,,-5.112027176293898,,1.553398058252431,-6.601941747572814,,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,8473,山林水,shareholder_meeting,,low,high,51.5,-3.8834951456310662,-2.9126213592232997,-1.3592233009708798,,,-5.112027176293898,,-4.023592027244261,,-5.112027176293898,,1.553398058252431,-6.601941747572814,,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,9802,鈺齊-KY,quarterly_financial,,3,high,78.0,-0.38461538461538325,-1.025641025641022,-4.358974358974366,,,-8.111778234297384,,-7.023343085247746,,-8.111778234297384,,1.7948717948718107,-7.179487179487176,,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,9917,中保科,material_information,,low,high,119.0,-0.8403361344537785,-1.6806722689075682,-2.5210084033613467,,,-6.273812278684366,,-5.185377129634727,,-6.273812278684366,,0.42016806722688926,-11.764705882352944,,healthy,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,9933,中鼎,new_order,,high,high,42.8,-1.0514018691588634,-0.3504672897196248,1.1682242990654235,,,-2.584579576257595,,-1.4961444272079572,,-2.584579576257595,,4.789719626168232,-3.2710280373831724,distribution_warning,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
20260615,9933,中鼎,shareholder_meeting,,low,high,42.8,-1.0514018691588634,-0.3504672897196248,1.1682242990654235,,,-2.584579576257595,,-1.4961444272079572,,-2.584579576257595,,4.789719626168232,-3.2710280373831724,distribution_warning,quiet,none,mixed_or_pending,2026-06-28 19:31:56 Asia/Taipei
