model_id,overlay_model_id,research_id,tdcc_list_type,tdcc_list_name_zh,rank_bucket,rank_bucket_name_zh,trigger_id,trigger_name_zh,confluence_scope,confluence_scope_zh,confluence_id,confluence_name_zh,entry_rule_id,entry_rule_zh,stop_loss_rule_id,stop_loss_rule_zh,exit_rule_id,exit_rule_zh,metric_sample_scope,sample_size,unique_signal_events,unique_confirmation_events,unique_stocks,win_rate,avg_return,median_return,max_drawdown,avg_mfe,avg_mae,avg_holding_days,profit_factor,avg_tdcc_rank,avg_tdcc_ranking_score,avg_tdcc_signal_age_days,out_of_sample_size,out_of_sample_win_rate,out_of_sample_avg_return,out_of_sample_median_return,out_of_sample_pass,confidence_status,approved_for_daily,ranking_research_score,ranking_research_rank,risk_notes_zh,generated_at,data_start_date,data_end_date,out_of_sample_start_date
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_10,前10名,next_day_break_signal_high_confirmed,隔日突破訊號高點,operation_classification,放量攻擊分類,high_position_breakout,高位階突破,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,2,2,2,2,50.0,12.5449,12.5449,-19.8251,19.2504,-15.9043,10.0,3.6078,4.5,54.865,0.0,2,50.0,12.5449,12.5449,False,low,False,-98.0,11,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_10,前10名,next_day_break_signal_high_confirmed,隔日突破訊號高點,operation_attack_method,攻擊方式,volume_attack,放量攻擊,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,2,2,2,2,50.0,12.5449,12.5449,-19.8251,19.2504,-15.9043,10.0,3.6078,4.5,54.865,0.0,2,50.0,12.5449,12.5449,False,low,False,-98.0,12,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_10,前10名,next_day_break_signal_high_confirmed,隔日突破訊號高點,operation_attack_position,攻擊方式+位階,volume_attack__high_position,放量攻擊 + 高位階,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,2,2,2,2,50.0,12.5449,12.5449,-19.8251,19.2504,-15.9043,10.0,3.6078,4.5,54.865,0.0,2,50.0,12.5449,12.5449,False,low,False,-98.0,13,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_10,前10名,pullback_5ma_confirmed,回測 5 日線後站回,operation_classification,放量攻擊分類,high_position_breakout,高位階突破,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,2,2,2,2,100.0,27.7739,27.7739,-10.9474,36.8114,-7.4208,10.0,999.0,7.0,57.57,0.0,2,100.0,27.7739,27.7739,False,low,False,-98.0,14,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_10,前10名,pullback_5ma_confirmed,回測 5 日線後站回,operation_attack_method,攻擊方式,volume_attack,放量攻擊,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,2,2,2,2,100.0,27.7739,27.7739,-10.9474,36.8114,-7.4208,10.0,999.0,7.0,57.57,0.0,2,100.0,27.7739,27.7739,False,low,False,-98.0,15,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_10,前10名,pullback_5ma_confirmed,回測 5 日線後站回,operation_attack_position,攻擊方式+位階,volume_attack__high_position,放量攻擊 + 高位階,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,2,2,2,2,100.0,27.7739,27.7739,-10.9474,36.8114,-7.4208,10.0,999.0,7.0,57.57,0.0,2,100.0,27.7739,27.7739,False,low,False,-98.0,16,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_10,前10名,pullback_5ma_confirmed,回測 5 日線後站回,operation_classification,放量攻擊分類,wide_range_breakout,寬區間突破,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,1,1,1,1,100.0,41.8637,41.8637,-3.8943,45.2017,-3.8943,10.0,999.0,10.0,48.63,0.0,1,100.0,41.8637,41.8637,False,low,False,-99.0,17,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_10,前10名,pullback_5ma_confirmed,回測 5 日線後站回,operation_attack_method,攻擊方式,general_breakout,一般突破,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,1,1,1,1,100.0,41.8637,41.8637,-3.8943,45.2017,-3.8943,10.0,999.0,10.0,48.63,0.0,1,100.0,41.8637,41.8637,False,low,False,-99.0,18,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_10,前10名,pullback_5ma_confirmed,回測 5 日線後站回,operation_price_position,位階,middle_position,中位階,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,1,1,1,1,100.0,41.8637,41.8637,-3.8943,45.2017,-3.8943,10.0,999.0,10.0,48.63,0.0,1,100.0,41.8637,41.8637,False,low,False,-99.0,19,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_10,前10名,pullback_5ma_confirmed,回測 5 日線後站回,operation_attack_position,攻擊方式+位階,general_breakout__middle_position,一般突破 + 中位階,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,1,1,1,1,100.0,41.8637,41.8637,-3.8943,45.2017,-3.8943,10.0,999.0,10.0,48.63,0.0,1,100.0,41.8637,41.8637,False,low,False,-99.0,20,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_20,前20名,next_day_break_signal_high_confirmed,隔日突破訊號高點,operation_trigger,確認型態,all_confirmed_volume_breakout,全部已確認放量攻擊,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,10,10,10,8,20.0,-4.1151,-8.6312,-24.4961,10.8626,-12.9036,6.8,0.5313,6.0,63.257,2.4,10,20.0,-4.1151,-8.6312,False,low,False,-11.1699,1,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_20,前20名,next_day_break_signal_high_confirmed,隔日突破訊號高點,operation_price_position,位階,high_position,高位階,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,10,10,10,8,20.0,-4.1151,-8.6312,-24.4961,10.8626,-12.9036,6.8,0.5313,6.0,63.257,2.4,10,20.0,-4.1151,-8.6312,False,low,False,-11.1699,2,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_20,前20名,pullback_5ma_confirmed,回測 5 日線後站回,operation_trigger,確認型態,all_confirmed_volume_breakout,全部已確認放量攻擊,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,7,7,6,6,57.14,12.3509,13.6842,-14.6444,21.0571,-8.3195,7.57,3.8255,8.14,58.5829,0.86,7,57.14,12.3509,13.6842,False,low,False,-93.0,3,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_20,前20名,next_day_break_signal_high_confirmed,隔日突破訊號高點,operation_classification,放量攻擊分類,locked_limit_up_breakout,鎖量漲停突破,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,6,6,6,5,16.67,-6.0456,-9.0005,-14.665,10.9643,-10.8169,6.83,0.2477,4.67,72.4733,2.33,6,16.67,-6.0456,-9.0005,False,low,False,-94.0,4,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_20,前20名,next_day_break_signal_high_confirmed,隔日突破訊號高點,operation_attack_method,攻擊方式,locked_limit_up,鎖量漲停,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,6,6,6,5,16.67,-6.0456,-9.0005,-14.665,10.9643,-10.8169,6.83,0.2477,4.67,72.4733,2.33,6,16.67,-6.0456,-9.0005,False,low,False,-94.0,5,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_20,前20名,next_day_break_signal_high_confirmed,隔日突破訊號高點,operation_attack_position,攻擊方式+位階,locked_limit_up__high_position,鎖量漲停 + 高位階,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,6,6,6,5,16.67,-6.0456,-9.0005,-14.665,10.9643,-10.8169,6.83,0.2477,4.67,72.4733,2.33,6,16.67,-6.0456,-9.0005,False,low,False,-94.0,6,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_20,前20名,pullback_5ma_confirmed,回測 5 日線後站回,operation_price_position,位階,high_position,高位階,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,6,6,6,6,50.0,7.4321,3.1956,-14.6444,17.033,-9.057,7.17,2.4573,7.83,60.2417,1.0,6,50.0,7.4321,3.1956,False,low,False,-94.0,7,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_20,前20名,next_day_break_signal_high_confirmed,隔日突破訊號高點,operation_classification,放量攻擊分類,high_position_breakout,高位階突破,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,4,4,4,4,25.0,-1.2193,-8.6312,-24.4961,10.7101,-16.0337,6.75,0.8768,8.0,49.4325,2.5,4,25.0,-1.2193,-8.6312,False,low,False,-96.0,8,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_20,前20名,pullback_5ma_confirmed,回測 5 日線後站回,operation_classification,放量攻擊分類,locked_limit_up_breakout,鎖量漲停突破,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,4,4,4,4,25.0,-2.7389,-9.2951,-14.6444,7.1438,-9.875,5.75,0.642,8.25,61.5775,1.5,4,25.0,-2.7389,-9.2951,False,low,False,-96.0,9,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_20,前20名,pullback_5ma_confirmed,回測 5 日線後站回,operation_attack_method,攻擊方式,locked_limit_up,鎖量漲停,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,4,4,4,4,25.0,-2.7389,-9.2951,-14.6444,7.1438,-9.875,5.75,0.642,8.25,61.5775,1.5,4,25.0,-2.7389,-9.2951,False,low,False,-96.0,10,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_20,前20名,pullback_5ma_confirmed,回測 5 日線後站回,operation_attack_position,攻擊方式+位階,locked_limit_up__high_position,鎖量漲停 + 高位階,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,4,4,4,4,25.0,-2.7389,-9.2951,-14.6444,7.1438,-9.875,5.75,0.642,8.25,61.5775,1.5,4,25.0,-2.7389,-9.2951,False,low,False,-96.0,11,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,consecutive_accumulation,連續累積排名,top_20,前20名,next_day_break_signal_high_confirmed,隔日突破訊號高點,operation_attack_method,攻擊方式,volume_attack,放量攻擊,confirmation_next_open,確認日收盤後才列入；下一個交易日開盤價進場。,signal_low_stop,持有期間觸及訊號K低點先停損。,signal_low_stop_or_fixed_10d_close,先碰訊號K低點停損，否則持有10個交易日收盤出場。,mature_selected_operation_only,3,3,3,3,33.33,0.9214,-9.621,-24.4961,12.8336,-18.7682,8.33,1.0865,6.67,50.44,1.33,3,33.33,0.9214,-9.621,False,low,False,-97.0,12,research only; entry uses confirmation next open; tdcc overlay uses confirmation-date as-of data; approved_for_daily remains False,2026-07-09 12:37:54 Asia/Taipei,20250508,20260624,20260225
